[ 2016-08-20T11:45:13+08:00 ] /QA/index.php/List/index/id/6 | INFO: Tag[ route_check ] --START--
[ 2016-08-20T22:33:35+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.003001s ]
[ 2016-08-20T22:33:35+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2016-08-20T22:33:36+08:00 ] /QA/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.035002s ]
[ 2016-08-20T22:33:36+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.035002s ]
[ 2016-08-20T22:33:36+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2016-08-20T22:33:36+08:00 ] /QA/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:33:36+08:00 ] /QA/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:33:36+08:00 ] /QA/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:33:36+08:00 ] /QA/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:33:36+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005000s ]
[ 2016-08-20T22:33:36+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2016-08-20T22:33:36+08:00 ] /QA/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:33:36+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002000s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ route_check ] --START--
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ app_begin ] --START--
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.010000s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 0 )  [ RunTime:0.000000s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_template ] --START--
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Run LocationTemplate Behavior [ RunTime:0.004000s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.004000s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_parse ] --START--
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Run ParseTemplate Behavior [ RunTime:0.025002s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.025002s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_filter ] --START--
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004000s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_end ] --START--
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:34:07+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Tag[ route_check ] --START--
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Run CheckRoute Behavior [ RunTime:0.004000s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.004000s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Tag[ app_begin ] --START--
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003000s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003000s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.015000s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | SQL: SELECT * FROM `wl_index_user` WHERE ( `username` = '小呆' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Tag[ view_template ] --START--
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Run LocationTemplate Behavior [ RunTime:0.005000s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.005000s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Tag[ view_parse ] --START--
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Run ParseTemplate Behavior [ RunTime:0.033002s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.033002s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Tag[ view_filter ] --START--
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Run ContentReplace Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Run TokenBuild Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.009000s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Tag[ view_end ] --START--
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.004001s ]
[ 2016-08-20T22:34:34+08:00 ] /QA/index.php/Index/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.004001s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Tag[ route_check ] --START--
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Tag[ app_begin ] --START--
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.011001s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 0 )  [ RunTime:0.001000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '1' )  [ RunTime:0.000000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '2' )  [ RunTime:0.001000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '3' )  [ RunTime:0.000000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '4' )  [ RunTime:0.000000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '5' )  [ RunTime:0.001000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.010001s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 0 ) ORDER BY ask_time DESC LIMIT 5   [ RunTime:0.001000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 1 ) LIMIT 5   [ RunTime:0.000000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.010000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | SQL: SELECT `experience`,`money` FROM `wl_index_user` WHERE ( `id` = '2' ) LIMIT 1   [ RunTime:0.001001s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | SQL: SELECT * FROM `wl_index_user` ORDER BY adopt DESC LIMIT 10   [ RunTime:0.001000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Tag[ view_template ] --START--
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.005000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.005000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Tag[ view_parse ] --START--
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.038002s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.038002s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Tag[ view_filter ] --START--
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:34:35+08:00 ] /QA/index.php/Index/index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:34:36+08:00 ] /QA/index.php/Index/index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:34:36+08:00 ] /QA/index.php/Index/index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004000s ]
[ 2016-08-20T22:34:36+08:00 ] /QA/index.php/Index/index/index | INFO: Tag[ view_end ] --START--
[ 2016-08-20T22:34:36+08:00 ] /QA/index.php/Index/index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:36+08:00 ] /QA/index.php/Index/index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ route_check ] --START--
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ app_begin ] --START--
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.010000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 0 )  [ RunTime:0.001001s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.010000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | SQL: SELECT `money` FROM `wl_index_user` WHERE ( `id` = '2' ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_template ] --START--
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Run LocationTemplate Behavior [ RunTime:0.004000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.004000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_parse ] --START--
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Run ParseTemplate Behavior [ RunTime:0.027002s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.027002s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_filter ] --START--
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Run ContentReplace Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Run TokenBuild Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_end ] --START--
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:34:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-08-20T22:34:47+08:00 ] /QA/index.php/Ask/getCate?pid=1 | INFO: Tag[ route_check ] --START--
[ 2016-08-20T22:34:47+08:00 ] /QA/index.php/Ask/getCate?pid=1 | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:47+08:00 ] /QA/index.php/Ask/getCate?pid=1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-08-20T22:34:47+08:00 ] /QA/index.php/Ask/getCate?pid=1 | INFO: Tag[ app_begin ] --START--
[ 2016-08-20T22:34:47+08:00 ] /QA/index.php/Ask/getCate?pid=1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:47+08:00 ] /QA/index.php/Ask/getCate?pid=1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-08-20T22:34:47+08:00 ] /QA/index.php/Ask/getCate?pid=1 | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.010001s ]
[ 2016-08-20T22:34:47+08:00 ] /QA/index.php/Ask/getCate?pid=1 | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 1 )  [ RunTime:0.000000s ]
[ 2016-08-20T22:34:49+08:00 ] /QA/index.php/Ask/getCate?pid=6 | INFO: Tag[ route_check ] --START--
[ 2016-08-20T22:34:49+08:00 ] /QA/index.php/Ask/getCate?pid=6 | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:49+08:00 ] /QA/index.php/Ask/getCate?pid=6 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-08-20T22:34:49+08:00 ] /QA/index.php/Ask/getCate?pid=6 | INFO: Tag[ app_begin ] --START--
[ 2016-08-20T22:34:49+08:00 ] /QA/index.php/Ask/getCate?pid=6 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:34:49+08:00 ] /QA/index.php/Ask/getCate?pid=6 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-08-20T22:34:49+08:00 ] /QA/index.php/Ask/getCate?pid=6 | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.009001s ]
[ 2016-08-20T22:34:49+08:00 ] /QA/index.php/Ask/getCate?pid=6 | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 6 )  [ RunTime:0.001000s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ route_check ] --START--
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ app_begin ] --START--
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.009001s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 0 )  [ RunTime:0.001000s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.011000s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | SQL: SELECT `money` FROM `wl_index_user` WHERE ( `id` = '2' ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_template ] --START--
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Run LocationTemplate Behavior [ RunTime:0.004001s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.004001s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_parse ] --START--
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Run ParseTemplate Behavior [ RunTime:0.029001s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.029001s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_filter ] --START--
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Run ContentReplace Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005000s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_end ] --START--
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.002001s ]
[ 2016-08-20T22:35:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002001s ]
[ 2016-08-20T22:35:57+08:00 ] /QA/index.php/Ask/getCate?pid=1 | INFO: Tag[ route_check ] --START--
[ 2016-08-20T22:35:57+08:00 ] /QA/index.php/Ask/getCate?pid=1 | INFO: Run CheckRoute Behavior [ RunTime:0.004000s ]
[ 2016-08-20T22:35:57+08:00 ] /QA/index.php/Ask/getCate?pid=1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.004000s ]
[ 2016-08-20T22:35:57+08:00 ] /QA/index.php/Ask/getCate?pid=1 | INFO: Tag[ app_begin ] --START--
[ 2016-08-20T22:35:57+08:00 ] /QA/index.php/Ask/getCate?pid=1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003000s ]
[ 2016-08-20T22:35:57+08:00 ] /QA/index.php/Ask/getCate?pid=1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003000s ]
[ 2016-08-20T22:35:57+08:00 ] /QA/index.php/Ask/getCate?pid=1 | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.011001s ]
[ 2016-08-20T22:35:57+08:00 ] /QA/index.php/Ask/getCate?pid=1 | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 1 )  [ RunTime:0.001000s ]
[ 2016-08-20T22:36:07+08:00 ] /QA/index.php/Ask/getCate?pid=6 | INFO: Tag[ route_check ] --START--
[ 2016-08-20T22:36:07+08:00 ] /QA/index.php/Ask/getCate?pid=6 | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:36:07+08:00 ] /QA/index.php/Ask/getCate?pid=6 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-08-20T22:36:07+08:00 ] /QA/index.php/Ask/getCate?pid=6 | INFO: Tag[ app_begin ] --START--
[ 2016-08-20T22:36:07+08:00 ] /QA/index.php/Ask/getCate?pid=6 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002001s ]
[ 2016-08-20T22:36:07+08:00 ] /QA/index.php/Ask/getCate?pid=6 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002001s ]
[ 2016-08-20T22:36:07+08:00 ] /QA/index.php/Ask/getCate?pid=6 | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.009000s ]
[ 2016-08-20T22:36:07+08:00 ] /QA/index.php/Ask/getCate?pid=6 | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 6 )  [ RunTime:0.001000s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ route_check ] --START--
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Run CheckRoute Behavior [ RunTime:0.002001s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002001s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ app_begin ] --START--
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.010000s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 0 )  [ RunTime:0.000000s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.010001s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | SQL: SELECT `money` FROM `wl_index_user` WHERE ( `id` = '2' ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_template ] --START--
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Run LocationTemplate Behavior [ RunTime:0.004000s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.005000s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_parse ] --START--
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Run ParseTemplate Behavior [ RunTime:0.034002s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.034002s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_filter ] --START--
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Run ContentReplace Behavior [ RunTime:0.003000s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Run TokenBuild Behavior [ RunTime:0.002000s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002001s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Run ShowRuntime Behavior [ RunTime:0.003000s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.010001s ]
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_end ] --START--
[ 2016-08-20T22:36:38+08:00 ] /QA/index.php/Ask/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.003000s ]
